KL09|STOVEPIPE WELLS AIRP|36.604|-117.159|8
KNJW|JOE WILLIAMS NOLF|32.796|-88.832|165
KOWX|PUTNAM CO|41.036|-83.982|233
KS37|SMOKETOWN AIRPORT|40.042|-76.201|113
KTMA|HENRY TIFT MYERS|31.429|-83.489|108
KVES|DARKE CO|40.204|-84.532|307
KPUJ|PAULDING COUNTY AIRP|33.912|-84.941|393
K4S1|GOLD BEACH MUNI|42.413|-124.424|5
KW45|LURAY CAVERNS AIRPOR|38.667|-78.501|275
KDLP|WEST DELTA OIL PLATF|29.117|-89.55|224
KMDJ|MISSISSIPPI CANYON O|28.65|-89.8|224
KEHC|EAST CAMERON OIL PLA|28.433|-92.883|224
KVBS|SABINE OIL PLATFORM|29.483|-93.633|224
KSCF|S MARSH OIL PLATFORM|29.117|-91.867|224
KVNP|VERMILLION OIL PLATF|29.467|-92.367|224
KE80|ALEXANDER MUNI|34.645|-106.834|1583
KBBF|BRAZOS 133|27.835|-96.011|0
KGVX|GALVESTON 424|28.577|-94.977|0
KHQI|HIGH ISLAND 376|27.962|-93.671|0
K6S2|FLORENCE MUNI|43.983|-124.111|16
KBQX|BRAZOS 451|28.5|-95.717|0
KMIU|MUSTANG ISLAND 31|27.283|-96.733|0
KMZG|MUSTANG ISLAND A85A|27.733|-96.183|0
K5C1|BOERNE STAGE FIELD|29.724|-98.695|422
KMAN|NAMPA MUNI|43.581|-116.523|773
KECP|NW PANAMA CITY INTL|30.358|-85.799|21
KRCR|FULTON CO ARPT|41.066|-86.182|241
K46D|CARRINGTON MUNI ARPT|47.451|-99.151|490
KTVI|THOMASVILLE RGNL|30.902|-83.881|80
KMNE|MINDEN-WEBSTER AIRPO|32.646|-93.298|85
KBVU|BOULDER CITY MUNI|35.947|-114.861|671
KFTN|FAITH RANCH AIRPORT|28.209|-100.019|236
KLQK|PICKENS CO AIRPORT|34.817|-82.7|309
KVAF|BOOMVANG HELIPORT /|27.35|-94.633|101
K9A1|COVINGTON MUNI ARPT|33.632|-83.85|242
KEHY|ELK MOUNTAIN|41.733|-106.467|2225
KNUW|WHIDBEY ISLAND NAS|48.35|-122.65|14
K2R8|PORT ARANSAS MUSTANG|27.817|-97.083|2
WA09|ROCHE HARBOR|48.612|-123.139|30
K4S2|KEN JENSTEDT|45.667|-121.533|192
K12Y|LE SUEUR MUNI|44.437|-93.913|265
K1G0|WOOD COUNTY|41.391|-83.63|205
K1H0|CREVE COEUR|38.727|-90.508|141
K38D|SALEM AIRPARK INC|40.948|-80.862|354
K4N1|GREENWOOD LAKE|41.128|-74.347|241
K6S5|RAVALLI CO|46.251|-114.125|1110
K6V4|WALL MUNI|44|-102.254|857
K7G8|GEAUGA CO|41.45|-81.063|358
KE25|WICKENBURG MUNI|33.969|-112.799|727
KE30|BRUCE FLD|31.674|-99.977|530
K39T|TRIPP CREEK AIRPORT|43.065|-84.489|219
K42B|GOODSPEED AIRPORT|41.446|-72.456|3
K4G1|GREENVILLE MUNI|41.447|-80.391|366
K0VG|LEE CO|36.654|-83.218|430
KSTF|GEORGE M BRYAN|33.433|-88.849|101
KCOM|COLEMAN MUNI|31.841|-99.404|517
K0E0|MORIARTY ARPT|34.987|-106.009|1889
K9A4|COURTLAND AIRPORT|34.659|-87.349|179
KSYL|ROBERTS AHP|35.815|-120.744|192
KLUG|ELLINGTON|35.507|-86.804|219
KLUL|HESLER NOBLE FLD|31.673|-89.172|73
KLVL|LAWRENCEVILLE BRUNSW|36.773|-77.794|100
KLWL|WELLS MUNI / HARRIET|41.117|-114.922|1759
KLXY|MEXIA LIMESTONE CO|31.64|-96.515|166
KLYO|LYONS RICE CO MUNI|38.343|-98.227|515
KM05|CARUTHERSVILLE MUNI|36.169|-89.677|82
KM11|COPIAH CO|31.903|-90.369|135
KM12|STEELE MUNI|36.096|-89.863|79
KM13|POPLARVILLE PEARL RI|30.786|-89.505|98
KM15|PERRY COUNTY|35.6|-87.883|226
KJVW|JOHN B WILLIAMS ARPT|32.304|-90.411|75
KM17|BOLIVAR MUNI|37.596|-93.348|333
KM18|HOPE MUNI|33.72|-93.659|109
KM20|GRAYSON CO|37.4|-86.26|232
KM22|RUSSELLVILLE MUNI|34.445|-87.711|220
KM23|JAMES H EASOM FLD|32.311|-89.136|112
KM24|DEAN GRIFFIN MEMORIA|30.843|-89.16|82
KM27|WALDRON MUNI|34.876|-94.109|212
KM29|HASSELL FIELD|35.385|-87.968|122
KM31|ARNOLD FIELD|35.903|-89.397|89
KM32|LAKE VILLAGE MUNI|33.346|-91.316|38
K4B6|TICONDEROGA MUNI|43.877|-73.413|84
K4B7|SCHROON LAKE|43.863|-73.743|253
K4B8|ROBERTSON FLD|41.69|-72.865|61
K4C8|ALBIA MUNI|41|-92.763|294
K4D0|ABRAMS MUNI|42.774|-84.733|257
K4E7|ELLENDALE MUNI|46.013|-98.513|443
K4F2|PANOLA CO SHARPE FLD|32.176|-94.299|76
K4F7|KIZER FLD|33.804|-93.362|97
K4F8|WILSON MUNI|33.444|-93.054|70
K4F9|LA MOURE ROTT MUNI|46.347|-98.284|399
K4G4|YOUNGSTOWN ELSER MET|40.962|-80.677|326
K4G5|MONROE CO|39.779|-81.103|365
K4G8|COLUMBIA|41.319|-81.96|248
K4I0|MINGO CO|37.688|-82.261|480
K4I7|PUTNAM CO|39.63|-86.814|257
K4I9|MORROW CO|40.525|-82.85|331
K4J1|BRANTLEY COUNTY|31.207|-81.906|25
K4J2|BERRIEN CO|31.213|-83.226|73
K4J5|QUITMAN BROOKS CO|30.806|-83.587|56
K4J6|ST MARYS|30.753|-81.559|7
K4J8|TREUTLEN CO|32.387|-82.564|105
K4K3|LEXINGTON MUNI|39.21|-93.928|211
K4K6|BLOOMFIELD MUNI|40.732|-92.428|271
K4M1|CARROLL CO|36.381|-93.625|368
K4M2|BOONEVILLE MUNI|35.15|-93.862|142
K4M3|CARLISLE MUNI|34.808|-91.712|73
K4M4|CLINTON MUNI|35.598|-92.452|157
K4M7|RUSSELLVILLE LOGAN C|36.8|-86.81|210
K4O5|CHEROKEE MUNI|36.788|-98.359|359
K4P3|FLANDREAU MUNI|44.004|-96.593|501
K4R1|I H BASS JR MEM|31.016|-89.483|95
K4R3|JACKSON MUNI|31.467|-87.9|12
K4R5|MADELINE ISLAND|46.789|-90.759|198
K4R9|DAUPHIN ISLAND|30.261|-88.128|2
K4S3|JOSEPH STATE|45.36|-117.254|1256
K4S9|PORTLAND MULINO|45.216|-122.59|79
KRTS|RENO STEAD|39.667|-119.876|1540
K4T2|KENNETH COPELAND|32.977|-97.488|210
K4U6|CIRCLE TOWN CO|47.419|-105.562|739
K4U9|DELL FLT STRIP|44.736|-112.72|1831
K4V1|SPANISH PEAKS|37.697|-104.785|1844
K4V4|NORTHWOOD MUNI VINCE|47.724|-97.59|340
K4V9|ANTELOPE CO|42.112|-98.039|530
K4X4|WESSINGTON SPRINGS|44.061|-98.531|471
K4Y4|LAKES OF THE NORTH|44.913|-84.876|392
K50D|IRON CO|46.009|-88.274|408
K50F|BOURLAND FLD|32.582|-97.591|266
KFLY|MEADOW LAKE|38.946|-104.57|2095
K06D|ROLLA MUNI|48.884|-99.621|555
K20U|BEACH|46.925|-103.982|840
K2C8|CAVALIER MUNI|48.784|-97.632|272
K4A6|SCOTTSBORO MUNI WORD|34.689|-86.006|198
K9D7|CANDO MUNI|48.48|-99.236|450
KBCK|BLACK RIVER FALLS AR|44.251|-90.855|255
KD50|CROSBY MUNI|48.929|-103.297|594
KD55|ROBERTSON FLD|48.753|-98.393|490
KD60|TIOGA MUNI|48.381|-102.898|691
KETC|TARBORO EDGECOMBE|35.937|-77.547|16
KGAF|HUTSON FLD|48.405|-97.371|251
KHZE|MERCER CO RGNL|47.29|-101.581|553
KRUG|RUGBY MUNI|48.39|-100.024|472
KS25|WATFORD CITY MUNI|47.796|-103.254|643
KVER|JESSE VIERTEL MEM|38.947|-92.683|218
KY19|MANDAN MUNI|46.768|-100.894|593
K50I|KENTLAND MUNI|40.767|-87.433|213
K50J|BERKELEY CO|33.183|-80.033|22
K50R|LOCKHART MUNI|29.85|-97.667|162
K51A|HAWKINSVILLE PULASK|32.283|-83.433|82
K51D|EDGELEY MUNI|46.35|-98.733|488
K51J|LAKE CITY MUNI C J|33.85|-79.767|24
K51R|MADISONVILLE MUNI|30.917|-95.95|87
K52A|MADISON MUNI|33.617|-83.467|212
K52F|NORTHWEST RGNL|33.05|-97.233|196
K53A|DR C P SAVAGE SR|32.299|-84|103
KD11|OJIBWA AIRPARK|43.717|-85|290
KD14|FERTILE MUNI|47.552|-96.292|346
KD17|WESTWINDS|38.75|-108.15|1524
KD23|ARCADE TRI CO|42.567|-78.433|532
KD25|MANITOWISH WATERS|46.117|-89.883|491
KD31|LEEDS MUNI|48.283|-99.4|460
KD37|WARREN MUNI|48.183|-96.717|270
KD38|CANANDAIGUA|42.9|-77.317|248
KD42|SPRINGFIELD MUNI|44.233|-95|327
KD54|WEST FARGO MUNI|46.9|-96.917|273
KD56|MAYVILLE MUNI|47.467|-97.333|297
KD57|GLEN ULLIN REGIONAL|46.817|-101.867|637
KD64|WESTHOPE MUNI|48.917|-101.033|455
KD73|MONROE WALTON CO|33.783|-83.7|264
KD74|CHORMAN|38.85|-75.617|20
KD83|BOONVILLE|39.017|-123.383|113
KD86|SEQUOIA FLD|36.45|-119.317|95
KD95|DUPONT LAPEER|43.067|-83.267|254
KDCY|DAVIESS CO|38.7|-87.133|144
KDED|DELAND MUNI SIDNEY|29.067|-81.283|24
KDGL|DOUGLAS MUNI|31.35|-109.5|1272
KIWH|WABASH MUNI|40.767|-85.8|243
KJAU|CAMPBELL CO|36.333|-84.167|360
KJMC|COMMODORE CENTER HE|37.883|-122.517|1
K08D|STANLEY MUNI|48.301|-102.406|684
KBAC|BARNES CO MUNI|46.942|-98.018|427
KVOA|VIOSCA KNOLL768|29.233|-87.783|53
KGHB|GARDEN BANKS172|27.833|-91.983|30
KEIR|EUGENE I 215OILP|28.633|-91.483|28
KCMB|E CAMERON 47JP|29.433|-92.983|29
KGRY|GREEN CANYON 338|27.633|-90.45|58
KXIH|HIGH IS. 179A|29.183|-94.517|75
KMIS|MISSION|43.033|-100.617|789
KOPM|N PADRE 975|26.833|-96.933|25
KCRH|W CAMERON 368A|28.917|-93.3|34
KDXZ|ST GEORGE MUNI|37.036|-113.51|879
K65S|BOUNDARY CO|48.726|-116.295|711
KCRX|ROSCOE TURNER AIRPOR|34.915|-88.604|130
KATP|ATLANTIS|27.2|-90.033|50
KBMT|BEAUMONT MUNI|30.071|-94.216|10
KCKM|FLETCHER FLD|34.3|-90.512|53
KDLZ|DELAWARE MUNI|40.28|-83.115|288
KUBE|CUMBERLAND MUNI|45.506|-91.981|378
KCTP|STATE COLLEGE/WFO|40.85|-77.85|389
K1R7|BROOKHAVEN LINCOLN C|31.606|-90.409|149
K7L2|LINTON MUNI|46.218|-100.245|542
K2V5|WRAY MUNI ARPT|40.1|-102.233|1121
KO69|PETALUMA MUNI ARPT|38.25|-122.6|27
KAQE|ALWOOD NDB|35.707|-77.372|9
KSH1|AUX FIELD ONE/CAMP|31.2|-89.183|93
KAHC|AMEDEE AAF|40.266|-120.153|1199
K2D5|OAKES MUNI ARPT|46.167|-98.083|407
K5H4|HARVEY MUNI|47.783|-99.933|489
KAHQ|WAHOO MUNI|41.233|-96.6|373
KASL|HARRISON CO|32.517|-94.3|109
KEDJ|BELLEFONTAINE RGNL A|40.367|-83.817|342
K2J9|QUINCY MUNI ARPT|30.598|-84.557|21
KFHB|FERNANDINA BEACH MUN|30.617|-81.467|5
KS32|COOPERSTOWN MUNI|47.423|-98.106|434
KACJ|SOUTHER FLD|32.11|-84.189|144
KH21|CAMDENTON MEM|37.974|-92.691|324
KSBO|EMANUEL CO|32.609|-82.37|100
KGXA|GRAY BUTTE FLD|34.564|-117.675|920
KVKY|MAIN PASS 289C OIL P|29.248|-88.441|115
KHHV|ALAMINOS CANYON 25 O|26.939|-94.689|90
KSTZ|SOUTH TIMBALLER 301B|28.16|-90.666|89
KVQT|VERMILLON 331A|28.27|-92.264|90
KXPY|FOURCHON HELIPORT|29.117|-90.2|30
KI35|TUCKER-GUTHRIE MEM A|36.859|-83.358|473
K6A1|BUTLER MUNI|32.567|-84.251|203
KGGP|LOGANSPORT CASS CO|40.711|-86.375|225
KEZM|HEART OF GEORGIA RGN|32.214|-83.128|93
KM63|MCGREGOR RANGE BASE|32.067|-106.15|1283
KTDR|TYNDALL DRONE RUNWAY|30.033|-85.533|5
KDYS|DYESS AFB/ABILENE|32.417|-99.85|545
K6A2|GRIFFIN SPALDING CO|33.227|-84.275|292
KHZR|FALSE RIVER RGNL|30.718|-91.479|12
K5W8|SILER CITY MUNI|35.704|-79.504|187
KJPD|TEN SLEEP|44.15|-107.167|2741
KFWZ|SOUTH PASS|42.517|-108.783|2588
K9MN|ST MARY HOSPITAL HEL|44.017|-92.483|355
KBGF|WINCHESTER MUNI|35.178|-86.066|298
KSLJ|HAGLER AAF / CAMP SH|31.174|-89.191|85
KLSB|LORDSBURG MUNI ARPT|32.333|-108.691|1304
K1AW|ALPHA (BURNS)|41.333|-104.26|1667
K1BW|BRAVO (PINE BLUFFS)|41.517|-104|1607
K1CW|CHARLIE (GERING)|41.583|-103.667|1371
K1DW|DELTA (KIMBALL)|41.367|-103.8|1546
K1EW|ECHO (PINE BLUFFS)|41.117|-103.983|1609
K1FW|FOXTROT (DIX)|41.367|-103.483|1453
K1GW|GOLF (SIDNEY)|41.217|-103.1|1334
KHW1|HOTEL (GURLEY)|41.317|-102.833|1263
K1IW|INDIA (SIDNEY)|41.05|-102.867|1293
K1JW|JULIET (PEETZ)|40.967|-103.2|1380
K1KW|KILO (DIX)|41.133|-103.483|1439
K1LW|LIMA (GROVER)|40.917|-103.7|1519
K1MW|MIKE (HAXTUN)|40.7|-103.483|1336
KNW1|NOVEMBER (GROVER)|40.633|-103.833|1459
K1OW|OSCAR (GROVER)|40.883|-104|1649
K1AM|ALPHA (RAYNESFORD)|47.283|-110.8|1219
K1BM|BRAVO (GEYSER)|47.283|-110.367|1234
K1CM|CHARLIE (STANFORD)|47.1|-110.167|1337
K1DM|DELTA (DENTON)|47.383|-109.81|1093
K1EM|ECHO (WINIFRED)|47.45|-109.417|1116
K1FM|FOX (AUGUSTA)|47.6|-112.31|1343
K1GM|GOLF (SIMMS)|47.333|-112.1|1311
KHM1|HOTEL (FAIRFIELD)|47.7|-111.95|1179
K1IM|INDIA (ULM)|47.317|-111.467|1108
K1JM|JULIET (POWER)|47.75|-111.55|1152
K1KM|KILO (HARLOWTOWN)|46.45|-109.8|1330
K1LM|LIMA (JUDITH GAP)|46.7|-109.733|1414
K1MM|MIKE (MOORE)|47.017|-109.63|1256
KNM1|NOVEMBER (GRASS RAN)|47.067|-109.033|1161
K1OM|OSCAR (ROY)|47.333|-108.933|1086
K1AN|ALPHA (BALFOUR)|47.967|-100.581|483
K1BN|BRAVO (VELVA)|47.909|-100.927|589
K1CN|CHARLIE (RUSO)|47.714|-101.01|599
K1DN|DELTA (MAX)|47.795|-101.299|632
K1EN|ECHO (RYDER)|47.751|-101.674|641
K1FN|FOXTROT (RYDER 2)|47.896|-101.674|619
K1GN|GOLF (PLAZA)|48.12|-101.96|644
K1HN|HOTEL (PARSHALL)|47.974|-102.223|578
K1IN|INDIA (PALERMO)|48.345|-102.304|678
K1JN|JULIET (DONNYBROOK)|48.412|-101.892|670
K1KN|KILO (DONNYBROOK 2)|48.551|-102.12|693
K1LN|LIMA (BOWBELLS)|48.789|-102.269|601
K1MN|MIKE (KENMARE)|48.673|-101.882|569
K1NN|NOVEMBER (MOHALL)|48.76|-101.592|516
K1ON|OSCAR (ANTLER)|48.825|-101.283|466
KO86|TRINITY CENTER|40.983|-122.694|728
K6B0|MIDDLEBURY ST ARPT|43.985|-73.096|149
KPPO|LA PORTE MUNI|41.572|-86.735|247
KTHA|TULLAHOMA RGNL WM NO|35.38|-86.246|330
KE11|ANDREWS CO ARPT|32.331|-102.53|967
KFZG|FITZGERALG MUNI|31.684|-83.27|111
KT35|CAMERON MUNI AIRPARK|30.879|-96.971|123
KAZE|HASLEHURST ARPT|31.885|-82.647|78
KTBX|BOYSEN|43.467|-108.389|2225
NR01|KITTY HAWK ONE HELIP|36.072|-75.694|3
NR02|JORDAN FLD ARPT|35.238|-79.996|183
KMKY|MARCO ISLAND|25.995|-81.673|2
KZPH|ZEPHYRHILLS MUNI|28.228|-82.156|27
KF44|ATHENS MUNI|32.164|-95.828|135
KF46|ROCKWALL MUNI|32.931|-96.435|175
KGPH|MIDWEST NATL AIR CTR|39.332|-94.31|237
KL38|LOUISIANA RGNL|30.173|-90.941|5
K1YT|VAGABOND AAF / YAKIM|46.667|-120.45|418
KSYN|STANTON AIRFIELD|44.476|-93.016|280.4
KSYN|STANTON AIRFIELD|44.483|-93.017|280
KBWP|HARRY STERN|46.244|-96.607|295
KBWP|HARRY STERN|46.25|-96.6|295
KUKL|COFFEY CO|38.3|-95.717|358
KLYV|LUVERNE QUENTIN AANE|43.621|-96.216|436.2
KLYV|LUVERNE QUENTIN AANE|43.617|-96.217|436
KCFS|TUSCOLA AREA|43.459|-83.446|213.7
KRAS|MUSTANG BEACH|27.812|-97.089|1.5
KRAS|MUSTANG BEACH|27.833|-97.067|2
KHWA|HAWAII SOUTH/NEXRAD|19.1|-155.567|418
KEYW|KEY WEST/INT.|24.555|-81.752|6.4
KISM|KISSIMMEE GATEWAY|28.29|-81.437|25
KISM|KISSIMMEE GATEWAY|28.29|-81.437|25
KVVG|THE VILLAGES|28.95|-81.967|27.1
KVVG|THE VILLAGES|28.967|-81.967|27
KBYX|KEY WEST/BOCA CHI|24.6|-81.7|3
KBKV|HERNANDO CO|28.474|-82.454|23.5
KBKV|HERNANDO CO|28.474|-82.455|23
KNQX|KEY WEST NAS|24.583|-81.683|7.3
KMTH|FLORIDA KEYS MARATHO|24.726|-81.052|2.1
KMTH|FLORIDA KEYS MARATHO|24.733|-81.05|2
KGIF|WINTER HAVEN|28.062|-81.754|44.5
KGIF|WINTER HAVEN|28.05|-81.75|44
KFDX|CLOVIS(NEXRAD)|34.633|-103.633|1417
KX84|ISLAMORADA (CGS)|24.95|-80.583|1
KMIA|MIAMI|25.791|-80.316|9.1
KVDF|VANDENBERG|28.014|-82.345|6.7
KVDF|VANDENBERG|28.017|-82.35|7
KBCT|BOCA RATON|26.378|-80.108|4
KBCT|BOCA RATON|26.378|-80.108|4
KAMX|MIAMI (NEXRAD)|25.617|-80.417|34
KOPF|OPA LOCKA|25.907|-80.28|2.7
KOPF|OPA LOCKA|25.9|-80.283|2
KFLL|FORT LAUDERDALE HOL|26.072|-80.154|3.4
KHST|HOMESTEAD ARB|25.483|-80.383|2.1
KHST|HOMESTEAD ARB|25.483|-80.383|2
KX87|MIAMI BEACH (CGS)|25.767|-80.133|1
KX86|FOWEY ROCKS (CGS)|25.583|-80.1|1
KTMB|KENDALL TAMIAMI EXEC|25.648|-80.433|3
KTMB|KENDALL TAMIAMI EXEC|25.65|-80.433|2
KPBI|WEST PALM BEACH/IN|26.685|-80.099|6.4
K3A1|FOLSOM FLD|34.269|-86.858|293.5
K3A1|FOLSOM FLD|34.267|-86.85|295
KACQ|WASECA MUNI|44.074|-93.553|343.2
KACQ|WASECA MUNI|44.067|-93.55|343
KGDB|GRANITE FALLS MUNI|44.753|-95.556|319.1
KGDB|GRANITE FALLS MUNI|44.75|-95.55|319
KPGD|CHARLOTTE CO|26.917|-81.991|7.6
KPGD|CHARLOTTE CO|26.92|-81.983|8
KX53|CLEWISTON|26.75|-80.95|6
KX81|LAKE WORTH INLET|26.767|-80.05|1
KHWO|NORTH PERRY|25.999|-80.241|2.7
KHWO|NORTH PERRY|26|-80.233|3
KAPF|NAPLES MUNI|26.152|-81.775|7
KAPF|NAPLES MUNI|26.153|-81.775|2
KFXE|FORT LAUDERDALE EXEC|26.197|-80.171|4.3
KFXE|FORT LAUDERDALE EXEC|26.2|-80.167|4
KMLB|MELBOURNE REGIONAL|28.101|-80.644|8.2
KMLB|MELBOURNE REGIONAL|28.1|-80.65|11
KGAO|SOUTH LAFORCHE|29.445|-90.261|0.3
KGAO|SOUTH LAFORCHE|29.45|-90.267|0
KJDD|WOOD CO|32.742|-95.496|132.3
KJDD|WOOD CO|32.741|-95.496|132
KRCZ|ROCKINGHAM AIRPORT|34.891|-79.759|109.1
K45J|ROCKINGHAM AIRPORT|34.883|-79.75|109
KADH|ADA MUNI|34.804|-96.671|309.7
KADH|ADA MUNI|34.8|-96.667|310
KVRB|VERO BEACH MUNI|27.653|-80.243|8.5
KTIX|SPACE COAST RGNL|28.517|-80.8|10.4
KTIX|SPACE COAST RGNL|28.517|-80.8|10
KX82|FORT PIERCE (CGS)|27.467|-80.3|1
KX80|JUPITER INLET (CGS)|27.033|-80.117|1
KPMP|POMPANO BEACH AIRPAR|26.25|-80.108|6.4
KPMP|POMPANO BEACH AIRPAR|26.25|-80.117|6
KMCO|ORLANDO/JETPORT|28.434|-81.325|32.3
KORL|ATOKA MUNI|28.545|-81.333|34.1
KAQR|ATOKA MUNI|34.398|-96.148|180
KAVK|ALVA RGNL|36.773|-98.67|449.3
KAVK|ALVA RGNL|36.767|-98.667|449
KORL|EXECUTIVE|28.545|-81.333|34.1
KORL|EXECUTIVE|28.55|-81.333|34
KAWM|WEST MEMPHIS MUNI|35.135|-90.234|65.2
KAWM|WEST MEMPHIS MUNI|35.135|-90.234|65
KOCF|OCALA INTL J TAYLOR|29.167|-82.233|27.1
KOCF|OCALA INTL J TAYLOR|29.167|-82.217|27
KDAB|DAYTONA BEACH INTL|29.183|-81.048|12.5
KSFB|ORLANDO SANFORD|28.78|-81.244|16.8
KSFB|ORLANDO SANFORD|28.767|-81.233|17
K1J3|PONCE DE LEON INLET|29.067|-80.917|3
KBUU|BURLINGTON MUNI|42.69|-88.304|237.4
KBUU|BURLINGTON MUNI|42.683|-88.3|237
KJAX|JACKSONVILLE/INTNL.|30.495|-81.694|9.8
KCCU|COPPER MOUNTAIN RE|39.467|-106.15|3680.2
KCCU|COPPER MOUNTAIN RE|39.467|-106.15|3680
KDQH|DOUGLAS MUNI|31.477|-82.861|78.3
KDQH|DOUGLAS MUNI|31.478|-82.86|78
KBAY|KINGS BAY (NLMOD)|30.783|-81.883|12
KRRF|PORT RICHEY (ASOS)|28.188|-82.626|12.2
KRRF|PORT RICHEY (ASOS)|28.35|-82.617|12
KNIP|JACKSONVILLE NAS|30.233|-81.667|6.7
KNRB|MAYPORT NS|30.4|-81.417|4.3
KVQQ|CECIL FLD|30.219|-81.876|24.7
KNZC|CECIL FLD|30.217|-81.883|24.4
KVQQ|CECIL FLD|30.219|-81.877|25
KCRG|JACKSONVILLE/CRAIG|30.336|-81.515|12.5
KCRG|JACKSONVILLE/CRAIG|30.333|-81.517|12
KDTS|DESTIN FT. WALTON|30.4|-86.472|6.7
KDTS|DESTIN FT. WALTON|30.4|-86.471|7
KSAV|SAVANNAH MUNICIPAL|32.13|-81.21|15.5
KCHK|CHICKASHA MUNI|35.096|-97.966|350.5
KCHK|CHICKASHA MUNI|35.1|-97.967|351
KCKV|CLARKSVILLE|36.624|-87.419|167.6
KCKV|CLARKSVILLE|36.617|-87.417|165
KCTZ|SAMPSON CO|34.976|-78.364|45.1
KCTZ|SAMPSON CO|34.983|-78.367|45
KCUL|CARMI MUNI|38.089|-88.123|118.3
KCUL|CARMI MUNI|38.083|-88.117|118
KDKB|DE KALB TAYLOR MUNI|41.932|-88.708|278.9
KDKB|DE KALB TAYLOR MUNI|41.93|-88.71|279
KDNV|VERMILION CO|40.2|-87.6|212.1
KDNV|VERMILION CO|40.199|-87.596|212
K1J2|TYBEE (CGS)|32.017|-80.85|2
KDUC|HALLIBURTON FLD|34.471|-97.951|339.2
KDUC|HALLIBURTON FLD|34.471|-97.96|339
KEXX|DAVIDSON CO|35.781|-80.304|0
KEXX|DAVIDSON CO|35.783|-80.3|223
KCHS|CHARLESTON MUNI|32.899|-80.04|14.6
KFDK|FREDERICK AIRPORT|39.417|-77.367|92
KFEP|ALBERTUS|42.246|-89.582|261.8
KFEP|ALBERTUS|42.246|-89.582|262
KIGC|CHARLESTON AFB|32.9|-80.05|14
KNEX|CHARLESTON (NISE)|32.917|-79.983|9
KNBC|BEAUFORT MCAS|32.483|-80.717|11.6
KNAO|CHARLESTON NAS|32.85|-79.95|1
KNAO|CHARLESTON NAS|32.85|-79.95|1
K86J|SULLIVANS ISL (CGS)|32.767|-79.85|3
K84J|FOLLY BEACH (LORAN)|32.683|-79.883|3
KGBG|GALESBURG MUNI|40.933|-90.433|232.9
KGBG|GALESBURG MUNI|40.933|-90.433|233
KLHW|FT STEWART/WRIGHT|31.883|-81.567|14
KLHW|FT STEWART/WRIGHT|31.883|-81.567|14
KGCM|CLAREMORE RGNL|36.294|-95.479|221
KGCM|CLAREMORE RGNL|36.3|-95.483|223
KGMJ|GROVE MUNI|36.605|-94.738|253.9
KGMJ|GROVE MUNI|36.6|-94.733|253
KGOV|GRAYLING AAF|44.68|-84.729|353
KGOV|GRAYLING AAF|44.68|-84.729|353
KGPM|GRAND PRAIRIE MUNI|32.699|-97.047|179.5
KGPM|GRAND PRAIRIE MUNI|32.7|-97.05|180
KGUY|GUYMON MUNI|36.682|-101.505|948.5
KGUY|GUYMON MUNI|36.685|-101.5|952
KHND|HENDERSON EXECUTIVE|35.976|-115.133|749.2
KHND|HENDERSON EXECUTIVE|35.967|-115.134|760
KHNR|HARLAN MUNI|41.584|-95.339|375.2
KHNR|HARLAN MUNI|41.583|-95.333|375
KHTO|EAST HAMPTON|40.96|-72.252|17.1
KHTO|EAST HAMPTON|40.967|-72.25|17
KCQB|CHANDLER RGNL|35.724|-96.82|299.9
KCQB|CHANDLER RGNL|35.717|-96.817|300
KTBW|TAMPA BAY AREA|27.7|-82.4|15
KCPW|PAGOSA SPRINGS WOL|37.45|-106.8|3593.9
KCPW|PAGOSA SPRINGS WOL|37.45|-106.8|3584
KF18|CLEBURNE MUNICIPAL|32.35|-97.433|260
KFPR|ST LUCIE CO INTL|27.498|-80.377|7.9
KFPR|ST LUCIE CO INTL|27.483|-80.367|7
KSPG|ALBERT WHITTED|27.763|-82.626|2.4
KSPG|ALBERT WHITTED|27.767|-82.633|2
KX89|FT MYERS BEACH(CGS)|26.45|-81.95|1
KFMY|FORT MYERS/PAGE FLD|26.585|-81.861|5.5
KGNC|GAINES CO|32.675|-102.654|1010.4
KGNC|GAINES CO|32.674|-102.653|1010
KRSW|SOUTHWEST FLORIDA I|26.536|-81.755|9.1
KRSW|SOUTHWEST FLORIDA I|26.533|-81.75|9
K47A|CANTON/CHEROKEE ARPT|34.311|-84.424|371.6
KCNI|CANTON/CHEROKEE ARPT|34.317|-84.417|372
KTPA|TAMPA INTL AIRPORT|27.962|-82.54|3.4
K4A9|ISBELL FLD|34.474|-85.721|267.3
K4A9|ISBELL FLD|34.467|-85.717|267
KJXI|FOX STEPHENS FLD|32.699|-94.949|126.5
KJXI|FOX STEPHENS FLD|32.698|-94.949|126
KGYB|GIDDINGS LEE CO|30.167|-96.983|148
KCFE|BUFFALO MUNI ARPT|45.167|-93.833|295
KSRQ|SARASOTA BRADENTON|27.401|-82.559|8.2
KSRQ|SARASOTA BRADENTON|27.383|-82.55|9
KPIE|ST PETERSBURG CLEAR|27.911|-82.688|3.4
KPIE|ST PETERSBURG CLEAR|27.9|-82.683|3
KX91|EGMONT KEY (CGS)|27.6|-82.767|1
KVNC|VENICE MUNI|27.072|-82.44|5
KLAL|LAKELAND LINDER RGN|28|-82.05|43.3
KLAL|LAKELAND LINDER RGN|27.983|-82.017|43
